Date,Open,High,Low,Close,Volume,Ticker
2023-08-24,50.062352051208165,50.112198303952155,47.01470644607622,47.01869201660156,1156044000,NVDA
2023-08-25,46.86814754737519,47.658720291728024,44.8862279220612,45.87718963623047,925341000,NVDA
2023-08-28,46.33977561628421,46.83625296106333,44.75065488017665,46.69169616699219,685192000,NVDA
2023-08-29,46.5232082617889,48.93081957760332,46.249048206065815,48.634727478027344,701397000,NVDA
2023-08-30,48.893934114542816,49.77423173710802,48.27682864513261,49.11326217651367,735206000,NVDA
2023-08-31,49.22891214982183,49.59179683011506,48.80820246885937,49.20398712158203,528570000,NVDA
2023-09-01,49.609737178375475,49.64761910935292,47.99469138418687,48.36056900024414,463830000,NVDA
2023-09-05,48.07544589025944,48.70152648362675,47.71355763922135,48.399452209472656,382653000,NVDA
2023-09-06,48.29675585100986,48.404432152677344,46.441297415473116,46.92086410522461,468670000,NVDA
2023-09-07,45.38943454370525,46.205995921557545,45.01754418931394,46.103302001953125,433330000,NVDA
2023-09-08,45.805199355822154,46.46721981309031,45.13619596961709,45.43629837036133,473069000,NVDA
2023-09-11,46.01058127939669,46.02553600450633,44.180049901886676,45.04347229003906,473966000,NVDA
2023-09-12,44.60478224808882,45.536999459957386,44.39839790348207,44.73638916015625,349256000,NVDA
2023-09-13,44.46719292129203,45.79323440179784,44.37048163678398,45.34955978393555,398355000,NVDA
2023-09-14,45.813171215808374,45.85005979000756,44.99660978408658,45.44527053833008,370097000,NVDA
2023-09-15,45.20598666420072,45.4632178335496,43.67755057038964,43.76927947998047,506831000,NVDA
2023-09-18,42.62070760166484,44.110258303658966,41.874933874444345,43.835079193115234,500271000,NVDA
2023-09-19,43.7024829281991,43.835086328947064,42.87395603803026,43.39041519165039,373064000,NVDA
2023-09-20,43.47016358744601,43.772262694137574,42.09726520219276,42.113216400146484,367108000,NVDA
2023-09-21,41.45916805082353,41.974626746319814,40.85796311624776,40.89485168457031,450736000,NVDA
2023-09-22,41.448210386933276,41.98959657847822,41.10822617218465,41.48609924316406,479236000,NVDA
2023-09-25,41.46715374615769,42.40933950772004,41.05438505683627,42.096275329589844,419091000,NVDA
2023-09-26,41.87592599161224,42.6924873606105,41.53095566477393,41.78619384765625,402282000,NVDA
2023-09-27,42.20395172792175,42.744337580019156,41.50503894981491,42.34153747558594,444935000,NVDA
2023-09-28,42.33356473794384,43.31662875856255,41.98959464052307,42.960693359375,424663000,NVDA
2023-09-29,43.696494927606466,44.01255232767132,43.178042888017536,43.36947250366211,397830000,NVDA
2023-10-02,43.89888769595612,45.04047860898654,43.73039221652358,44.648651123046875,433298000,NVDA
2023-10-03,44.67457296774722,44.995616545503985,43.11722389309479,43.38741683959961,470850000,NVDA
2023-10-04,43.61174925416727,44.011556163058,43.16308846642664,43.90985870361328,361821000,NVDA
2023-10-05,43.91883469559828,44.76630599321606,43.75731831894087,44.554935455322266,393483000,NVDA
2023-10-06,44.061407980133865,45.65265626506475,43.89490543600504,45.625736236572266,434436000,NVDA
2023-10-09,44.70846728115123,45.46919568500271,44.23587974540924,45.13818359375,409675000,NVDA
2023-10-10,45.17507531550578,46.12124684777387,44.95373627488307,45.66162109375,368582000,NVDA
2023-10-11,46.05843799423147,46.71946573957931,45.91287284021887,46.666622161865234,378137000,NVDA
2023-10-12,46.63771490362162,47.46723822927066,46.19204731268838,46.805213928222656,481325000,NVDA
2023-10-13,46.82016719199545,46.97570471236393,45.145169391645375,45.32563018798828,474115000,NVDA
2023-10-16,44.928816083518186,46.08735476029038,44.77826474104746,45.95774459838867,375099000,NVDA
2023-10-17,43.86897889171314,44.62073527897283,42.353504619053396,43.80716323852539,812333000,NVDA
2023-10-18,42.46417874850183,43.09031094806606,41.70046078038666,42.07035446166992,627294000,NVDA
2023-10-19,42.68351653502678,43.16806936588705,41.75728209596725,41.97563171386719,501233000,NVDA
2023-10-20,41.76525628510223,42.34353094427575,40.95567404426186,41.263755798339844,477266000,NVDA
2023-10-23,41.10623502417962,43.119224175669935,40.82308027803106,42.8470344543457,478530000,NVDA
2023-10-24,42.9487282788918,43.5668810255137,42.56387990123347,43.532981872558594,401463000,NVDA
2023-10-25,43.26876906154992,43.52002136864502,41.431258603349754,41.65459060668945,398379000,NVDA
2023-10-26,41.72837859858881,42.130178498809435,39.76125385517592,40.20592498779297,541001000,NVDA
2023-10-27,41.00753500726344,41.083308927510735,39.895853286488325,40.37940979003906,416784000,NVDA
2023-10-30,40.96465592174652,41.64163109365404,40.3604576251133,41.03843307495117,388028000,NVDA
2023-10-31,40.329550161466386,40.757273552176585,39.11318181784756,40.658565521240234,517969000,NVDA
2023-11-01,40.7622597335259,42.25480380163395,40.74730500713954,42.198970794677734,437593000,NVDA
2023-11-02,43.19897822868172,43.75332234424489,42.76627246802236,43.37644958496094,409172000,NVDA
2023-11-03,43.888919424366684,45.174078747791896,43.59280293696078,44.87098693847656,424610000,NVDA
2023-11-06,45.15015318659169,45.798219181155844,44.765301009531704,45.61476516723633,400733000,NVDA
2023-11-07,45.582863690228386,46.080374555632474,45.02353336587058,45.81816101074219,343165000,NVDA
2023-11-08,45.96272659241924,46.72744479735544,45.83111967900613,46.43531799316406,346719000,NVDA
2023-11-09,47.32566244139073,48.08639103748271,46.61079830684319,46.810203552246094,540496000,NVDA
2023-11-10,47.35855787314543,48.32766364227746,47.14220498356334,48.191070556640625,421245000,NVDA
2023-11-13,48.17611002726251,48.96974108943456,47.95576746252599,48.475215911865234,384136000,NVDA
2023-11-14,49.53206353654858,49.68560428700353,48.89396993275051,49.50813293457031,416954000,NVDA
2023-11-15,49.786303287958084,49.81122656013526,48.0564692193451,48.7424201965332,475497000,NVDA
2023-11-16,48.53405841671702,49.377540108718016,48.18609854298166,49.332672119140625,339756000,NVDA
2023-11-17,49.37653577909823,49.568961894077866,48.86107690035848,49.15121078491211,325205000,NVDA
2023-11-20,49.16516232495467,50.39748190834169,49.0345518906684,50.25889587402344,414120000,NVDA
2023-11-21,49.976737718443786,50.3665722694878,49.075430256470796,49.79528045654297,565747000,NVDA
2023-11-22,49.703549221280575,50.18510881847485,47.54798478525453,48.57093048095703,899420000,NVDA
2023-11-24,48.32567320692598,48.77533048753054,47.60282974083701,47.63373947143555,294645000,NVDA
2023-11-27,47.65766154840481,48.38548731555285,47.510103445888454,48.09834671020508,395662000,NVDA
2023-11-28,48.09236930689928,48.17911204503058,47.33164078012809,47.67860412597656,401491000,NVDA
2023-11-29,48.2349412356402,48.616800180789156,47.71748568176772,47.99665069580078,382005000,NVDA
2023-11-30,47.88100118212253,47.96674744990859,46.283773941411816,46.6307373046875,526247000,NVDA
2023-12-01,46.38646825144851,47.05945760454386,46.04947343587655,46.62575149536133,369317000,NVDA
2023-12-04,45.93979415914972,45.93979415914972,44.87597007312704,45.374481201171875,437543000,NVDA
2023-12-05,45.33459625037478,46.46531769952222,45.14016013303565,46.431419372558594,371718000,NVDA
2023-12-06,47.07854443551646,47.25004822206123,45.2807538725136,45.371490478515625,380590000,NVDA
2023-12-07,45.56792757808214,46.49424361639184,45.47220434901942,46.46133804321289,350823000,NVDA
2023-12-08,46.4603430274887,47.60303102965734,46.41547109826504,47.368709564208984,359224000,NVDA
2023-12-11,47.353746056504626,47.393627560593224,45.69754725900702,46.49224090576172,509728000,NVDA
2023-12-12,45.912927610504205,47.52824471452688,45.912927610504205,47.51927185058594,372387000,NVDA
2023-12-13,47.49135487990882,48.45356620387965,47.47041566072205,47.94902801513672,447792000,NVDA
2023-12-14,48.25014760759364,48.52933716331639,47.28494671232897,48.210262298583984,391232000,NVDA
2023-12-15,48.05471159561218,49.26121358218172,47.980924159413945,48.74869918823242,479948000,NVDA
2023-12-18,49.25722853202736,50.2872401555101,49.007951067399034,49.93227005004883,412587000,NVDA
2023-12-19,49.281159865930675,49.55636317420033,48.75368939419547,49.46063995361328,464444000,NVDA
2023-12-20,49.51148287536856,49.85449039050558,47.95898380283095,47.971946716308594,397894000,NVDA
2023-12-21,48.669931851728876,48.95311145717248,48.279062673701084,48.84841537475586,300425000,NVDA
2023-12-22,49.05281623744541,49.24027260571634,48.32691966505345,48.688873291015625,252507000,NVDA
2023-12-26,48.82647560877794,49.456649028909844,48.81849930781512,49.13657760620117,244200000,NVDA
2023-12-27,49.36791528650649,49.536425600159234,48.94314392704513,49.27418518066406,233648000,NVDA
2023-12-28,49.49952822100173,49.73982902864742,49.26919303504833,49.378875732421875,246587000,NVDA
2023-12-29,49.66903507790819,49.85250521620105,48.610104092310245,49.378875732421875,389293000,NVDA
2024-01-02,49.10167999879026,49.15253129584884,47.457447488056715,48.02878952026367,411254000,NVDA
2024-01-03,47.34777311657652,48.044750572574365,47.18324903924687,47.4315299987793,320896000,NVDA
2024-01-04,47.62894445792347,48.35982768135906,47.3706941328935,47.85927963256836,306535000,NVDA
2024-01-05,48.321941715696894,49.40380504311915,48.166390532700504,48.95510482788086,415039000,NVDA
2024-01-08,49.36891016503661,52.1239255155236,49.336004592518634,52.101985931396484,642510000,NVDA
2024-01-09,52.24956080282397,54.16800018278708,51.54061326714163,52.98642349243164,773100000,NVDA
2024-01-10,53.46104844034716,54.442201988108685,53.334412767924995,54.19292449951172,533796000,NVDA
2024-01-11,54.840045537318446,55.18604277919064,53.40520527561887,54.66355514526367,596759000,NVDA
2024-01-12,54.46214745952533,54.811138243808735,54.172988448593486,54.55188751220703,352994000,NVDA
2024-01-16,54.85899129297286,56.67073742609818,54.74133230021394,56.21904754638672,449580000,NVDA
2024-01-17,56.18415168775575,56.30779386315222,54.58179762947745,55.8910026550293,474394000,NVDA
2024-01-18,57.094517089822695,57.43353464294008,55.94484937824919,56.941959381103516,491650000,NVDA
2024-01-19,57.82140334356974,59.32803795704181,57.05961145486245,59.31906509399414,543501000,NVDA
2024-01-22,59.87545679775879,60.15664330232137,58.89928603895681,59.481597900390625,452955000,NVDA
2024-01-23,59.397833118705194,59.73685061790294,58.41567931351442,59.69995880126953,294654000,NVDA
2024-01-24,60.12972459836109,62.66736781993211,59.764781198476165,61.18466567993164,560271000,NVDA
2024-01-25,62.169802358134476,62.53773920716308,60.67413746929077,61.43892288208008,482777000,NVDA
2024-01-26,60.78382030493906,61.60444363196895,60.39794153183259,60.8546142578125,390309000,NVDA
2024-01-29,61.055035142050976,62.30840232360706,60.73097744998884,62.28447341918945,348733000,NVDA
2024-01-30,62.718214176475605,63.30949885561756,62.08006064595033,62.59257507324219,410735000,NVDA
2024-01-31,61.262427961717485,62.089034402842934,60.52456880100295,61.349178314208984,453795000,NVDA
2024-02-01,61.920522012090565,63.00837229900728,61.47182560913307,62.844844818115234,369146000,NVDA
2024-02-02,63.78911624931711,66.40752664709339,63.5059366044878,65.96880340576172,476578000,NVDA
2024-02-05,68.02782694293316,69.29615400361993,67.01077810938553,69.13162994384766,680078000,NVDA
2024-02-06,69.42875675979734,69.55239893007112,66.108386710131,68.02582550048828,683111000,NVDA
2024-02-07,68.12155362100862,70.01706057362387,67.40462981569888,69.89640808105469,495575000,NVDA
2024-02-08,69.87148269785355,70.5894031052992,69.25427593719057,69.43973541259766,414422000,NVDA
2024-02-09,70.32915559936207,71.9763817179636,70.00908414671076,71.9245376586914,436637000,NVDA
2024-02-12,72.39017991002451,74.39536957580593,71.0440830164451,72.03919982910156,613710000,NVDA
2024-02-13,70.1965302357294,73.23771050908576,69.41878582226347,71.9195327758789,602580000,NVDA
2024-02-14,72.99042836736871,74.02143639810524,71.7300817563933,73.68640899658203,504917000,NVDA
2024-02-15,73.65552738205378,73.76121624211152,72.19077091766044,72.4480209350586,420122000,NVDA
2024-02-16,73.8858468671519,74.18697602398943,72.29146900724291,72.40314483642578,495327000,NVDA
2024-02-20,71.73906612377016,71.74804279084927,67.53824458047887,69.25128173828125,704833000,NVDA
2024-02-21,67.8094614044966,68.68891622407938,66.05654635382845,67.27700805664062,673755000,NVDA
2024-02-22,74.80817230671141,78.34790791274914,74.00549852714776,78.31101989746094,865100000,NVDA
2024-02-23,80.55650787145979,82.15586840169918,77.3458128505141,78.5892105102539,829388000,NVDA
2024-02-26,79.46965549121944,80.41292820605618,78.27810947244775,78.86341857910156,503973000,NVDA
2024-02-27,79.1515839793688,79.25030450092336,76.93900277777333,78.47354888916016,391705000,NVDA
2024-02-28,77.39567023328642,78.70487140466068,76.90209811291284,77.43854522705078,393110000,NVDA
